source_asset,source_table_or_file,source_column,decision,mask_rule,canonical_outputs,required_for_protocols,reason,notes
turbine_scada,Turbine_Data,"Gear oil inlet temperature, Max (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Gear oil inlet temperature, Min (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Gear oil inlet temperature, StdDev (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Gear oil pump pressure (bar),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Gear oil pump pressure, Max (bar)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Gear oil pump pressure, Min (bar)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Gear oil pump pressure, StdDev (bar)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Gear oil temperature (°C),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Gear oil temperature, Max (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Gear oil temperature, Min (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Gear oil temperature, Standard deviation (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Gearbox speed (RPM),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Gearbox speed, Max (RPM)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Gearbox speed, Min (RPM)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Gearbox speed, StdDev (RPM)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Generator RPM (RPM),keep,,Generator RPM (RPM),,Retained by the current dataset-side processing pipeline. Auxiliary turbine covariate retained in normalized outputs.,
turbine_scada,Turbine_Data,"Generator RPM, Max (RPM)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Generator RPM, Min (RPM)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Generator RPM, Standard deviation (RPM)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Generator bearing front temperature (°C),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Generator bearing front temperature, Max (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Generator bearing front temperature, Min (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Generator bearing front temperature, Std (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Generator bearing rear temperature (°C),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Generator bearing rear temperature, Max (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Generator bearing rear temperature, Min (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Generator bearing rear temperature, Std (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Grid current (A),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Grid current, Max (A)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Grid current, Min (A)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Grid current, StdDev (A)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Grid frequency (Hz),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Grid frequency, Max (Hz)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Grid frequency, Min (Hz)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Grid frequency, Standard deviation (Hz)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Grid voltage (V),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Grid voltage, Max (V)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Grid voltage, Min (V)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Grid voltage, Standard deviation (V)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Hub temperature (°C),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Hub temperature, max (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Hub temperature, min (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Hub temperature, standard deviation (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Investment Performance Ratio,drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Long Term Wind (m/s),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production (Contractual Custom) (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production (Contractual Global) (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production (Contractual) (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production (Production-based IEC B.2.2) (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production (Production-based IEC B.2.3) (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production (Production-based IEC B.3.2) (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production (Time-based IEC B.2.2) (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production (Time-based IEC B.2.3) (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production (Time-based IEC B.2.4) (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production (Time-based IEC B.3.2) (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production Total (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production to Curtailment (Bats) (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production to Curtailment (Birds) (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production to Curtailment (Boat Action) (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production to Curtailment (Grid Constraint) (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production to Curtailment (Grid) (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production to Curtailment (Ice) (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production to Curtailment (Marketing) (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production to Curtailment (Noise) (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production to Curtailment (Sector Management) (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production to Curtailment (Shadow) (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production to Curtailment (Technical) (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production to Curtailment (Total) (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production to Downtime (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production to Downtime and Curtailment Total (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Lost Production to Performance (kWh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,MTBF (Contractual Global) (h),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,MTTR (Contractual Global) (h),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Manufacturer Potential Power (SCADA) (kW),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Metal particle count,drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Metal particle count counter,drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Motor current axis 1 (A),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Motor current axis 1, Max (A)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Motor current axis 1, Min (A)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Motor current axis 1, StdDev (A)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Motor current axis 2 (A),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Motor current axis 2, Max (A)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Motor current axis 2, Min (A)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Motor current axis 2, StdDev (A)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Motor current axis 3 (A),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Motor current axis 3, Max (A)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Motor current axis 3, Min (A)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Motor current axis 3, StdDev (A)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Nacelle ambient temperature (°C),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Nacelle ambient temperature, Max (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Nacelle ambient temperature, Min (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Nacelle ambient temperature, StdDev (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Nacelle position (°),keep,,Nacelle position (°),,Retained by the current dataset-side processing pipeline. Auxiliary turbine covariate retained in normalized outputs.,
turbine_scada,Turbine_Data,"Nacelle position, Maximum (°)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Nacelle position, Minimum (°)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Nacelle position, Standard deviation (°)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Nacelle temperature (°C),keep,,Nacelle temperature (°C),,Retained by the current dataset-side processing pipeline. Auxiliary turbine covariate retained in normalized outputs.,
turbine_scada,Turbine_Data,"Nacelle temperature, Max (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Nacelle temperature, Min (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Nacelle temperature, Standard deviation (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Night Time,drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Operating Performance Ratio,drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Performance Index,drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Potential Power Energy Budget (kW),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Potential power MPC (kW),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Potential power default PC (kW),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Potential power estimated (kW),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Potential power learned PC (kW),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Potential power met mast anemometer (kW),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Potential power met mast anemometer MPC (kW),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Potential power primary reference turbines (kW),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Potential power reference turbines (kW),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Potential power secondary reference turbines (kW),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Power (kW),keep,,target_kw,all,Retained by the current dataset-side processing pipeline. Forecast target history.,
turbine_scada,Turbine_Data,Power factor (cosphi),keep,,Power factor (cosphi),,Retained by the current dataset-side processing pipeline. Auxiliary turbine covariate retained in normalized outputs.,
turbine_scada,Turbine_Data,"Power factor (cosphi), Max",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Power factor (cosphi), Min",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Power factor (cosphi), Standard deviation",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Power, Maximum (kW)",keep,,"Power, Maximum (kW)",,Retained by the current dataset-side processing pipeline. Auxiliary power-stat column retained in normalized outputs.,
turbine_scada,Turbine_Data,"Power, Minimum (kW)",keep,,"Power, Minimum (kW)",,Retained by the current dataset-side processing pipeline. Auxiliary power-stat column retained in normalized outputs.,
turbine_scada,Turbine_Data,"Power, Standard deviation (kW)",keep,,"Power, Standard deviation (kW)",,Retained by the current dataset-side processing pipeline. Auxiliary power-stat column retained in normalized outputs.,
turbine_scada,Turbine_Data,Production Factor,drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Production-based Contractual Avail.,drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Production-based Contractual Avail. (Custom),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Production-based Contractual Avail. (Global),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Production-based IEC B.2.2 (Users View),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Production-based IEC B.2.3 (Users View),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Production-based IEC B.3.2 (Manufacturers View),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Production-based System Avail.,drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Production-based System Avail. (virtual),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Reactive Energy Export (kvarh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Reactive Energy Export counter (kvarh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Reactive Energy Import (kvarh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Reactive Energy Import counter (kvarh),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Reactive power (kvar),keep,,Reactive power (kvar),,Retained by the current dataset-side processing pipeline. Auxiliary turbine covariate retained in normalized outputs.,
turbine_scada,Turbine_Data,"Reactive power, Max (kvar)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Reactive power, Min (kvar)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Reactive power, Standard deviation (kvar)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Rear bearing temperature (°C),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Rear bearing temperature, Max (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Rear bearing temperature, Min (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Rear bearing temperature, Standard deviation (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Rotor bearing temp (°C),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Rotor bearing temp, Max (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Rotor bearing temp, Min (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Rotor bearing temp, StdDev (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Rotor speed (RPM),keep,,Rotor speed (RPM),,Retained by the current dataset-side processing pipeline. Auxiliary turbine covariate retained in normalized outputs.,
turbine_scada,Turbine_Data,"Rotor speed, Max (RPM)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Rotor speed, Min (RPM)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Rotor speed, Standard deviation (RPM)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Stator temperature 1 (°C),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Stator temperature 1, Max (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Stator temperature 1, Min (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Stator temperature 1, StdDev (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Sunrise Delta (s),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Sunset Delta (s),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Temp. top box (°C),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Temp. top box, Max (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Temp. top box, Min (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Temp. top box, StdDev (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Temperature motor axis 1 (°C),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Temperature motor axis 1, Max (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Temperature motor axis 1, Min (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Temperature motor axis 1, StdDev (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Temperature motor axis 2 (°C),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Temperature motor axis 2, Max (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Temperature motor axis 2, Min (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Temperature motor axis 2, StdDev (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Temperature motor axis 3 (°C),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Temperature motor axis 3, Max (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Temperature motor axis 3, Min (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,"Temperature motor axis 3, StdDev (°C)",drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Time-based Contractual Avail.,drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Time-based Contractual Avail. (Custom),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Time-based Contractual Avail. (Global),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Time-based IEC B.2.2 (Users View),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Time-based IEC B.2.3 (Users View),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Time-based IEC B.2.4 (Users View),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Time-based IEC B.3.2 (Manufacturers View),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Time-based System Avail.,drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
turbine_scada,Turbine_Data,Time-based System Avail. (Planned),drop,,,,Dropped before silver to avoid rebuilding unused raw columns. Not required by the supported farm task bundles.,
